gene_name,cell_type,is_tf,source,category
RPS5,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS2,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS3,mammary-endothelial_cell_of_artery,False,tabula,endothelial
B2M,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL19,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL18,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL41,mammary-endothelial_cell_of_artery,False,tabula,endothelial
EIF1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS27,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS28,mammary-endothelial_cell_of_artery,False,tabula,endothelial
NACA,mammary-endothelial_cell_of_artery,False,tabula,endothelial
ND2,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS21,mammary-endothelial_cell_of_artery,False,tabula,endothelial
FTL,mammary-endothelial_cell_of_artery,False,tabula,endothelial
ND4,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS23,mammary-endothelial_cell_of_artery,False,tabula,endothelial
ND3,mammary-endothelial_cell_of_artery,False,tabula,endothelial
ND5,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS24,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL5,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL6,mammary-endothelial_cell_of_artery,True,tabula,endothelial
RPL3,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL30,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL32,mammary-endothelial_cell_of_artery,False,tabula,endothelial
ATP6,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL34,mammary-endothelial_cell_of_artery,False,tabula,endothelial
ACTG1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL9,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL8,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS16,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS15,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS18,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS19,mammary-endothelial_cell_of_artery,False,tabula,endothelial
FTH1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL37,mammary-endothelial_cell_of_artery,False,tabula,endothelial
COX3,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL36,mammary-endothelial_cell_of_artery,False,tabula,endothelial
COX2,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL39,mammary-endothelial_cell_of_artery,False,tabula,endothelial
COX1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS11,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS14,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS13,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL13A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS3A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
PTMA,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL37A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
CYTB,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS15A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS27A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL35A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL23A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
GAPDH,mammary-endothelial_cell_of_artery,False,tabula,endothelial
TPT1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPLP2,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPLP1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL10A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS4X,mammary-endothelial_cell_of_artery,True,tabula,endothelial
TMSB4X,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL18A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RACK1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL7A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
TM4SF1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
MYL6,mammary-endothelial_cell_of_artery,False,tabula,endothelial
VIM,mammary-endothelial_cell_of_artery,False,tabula,endothelial
SPARCL1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
CALM1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
HLA-A,mammary-endothelial_cell_of_artery,False,tabula,endothelial
HLA-B,mammary-endothelial_cell_of_artery,False,tabula,endothelial
HLA-E,mammary-endothelial_cell_of_artery,False,tabula,endothelial
IGFBP7,mammary-endothelial_cell_of_artery,False,tabula,endothelial
TMSB10,mammary-endothelial_cell_of_artery,False,tabula,endothelial
CLDN5,mammary-endothelial_cell_of_artery,False,tabula,endothelial
YBX3,mammary-endothelial_cell_of_artery,False,tabula,endothelial
CD63,mammary-endothelial_cell_of_artery,False,tabula,endothelial
SOD2,mammary-endothelial_cell_of_artery,False,tabula,endothelial
UBA52,mammary-endothelial_cell_of_artery,False,tabula,endothelial
HSP90AB1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
IFITM3,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL26,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL35,mammary-endothelial_cell_of_artery,True,tabula,endothelial
RPLP0,mammary-endothelial_cell_of_artery,False,tabula,endothelial
HLA-C,mammary-endothelial_cell_of_artery,False,tabula,endothelial
YBX1,mammary-endothelial_cell_of_artery,True,tabula,endothelial
SERPINE1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS8,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL21,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS9,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS6,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS7,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
EEF1A1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
FAU,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
S100A6,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL28,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL29,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL11,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL12,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL15,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL14,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS3,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
B2M,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL19,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL18,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
S100A11,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL41,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
EIF1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS27,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS28,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
NACA,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
ND2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
FTL,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
ND4,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS23,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
ND3,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS24,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL5,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL6,mammary-endothelial_cell_of_lymphatic_vessel,True,tabula,endothelial
RPL3,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL30,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL32,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
ATP6,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL34,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL9,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL8,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS16,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS15,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS18,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS19,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
FTH1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL37,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
COX3,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL36,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
COX2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL39,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
COX1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS11,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS14,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS13,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL13A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS3A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
PTMA,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL37A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
CYTB,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS15A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS27A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL35A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
GAPDH,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
TPT1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPLP2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPLP1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS4X,mammary-endothelial_cell_of_lymphatic_vessel,True,tabula,endothelial
RPL18A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RACK1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL7A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
TM4SF1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
VIM,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
HLA-A,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
HLA-B,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
HLA-E,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
IGFBP7,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
TMSB10,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
NFKBIA,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
CLDN5,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
YBX3,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
TFPI,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
S100A10,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
CCL21,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
TIMP1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
CD63,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
AKAP12,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
SOD2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
HSP90AA1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
HSP90AB1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
IFITM3,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPL26,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
HLA-C,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
IFITM2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
TXNIP,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
CD59,mammary-endothelial_cell_of_lymphatic_vessel,True,tabula,endothelial
MMRN1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
DEPP1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RGS16,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
PPFIBP1,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
ANGPT2,mammary-endothelial_cell_of_lymphatic_vessel,False,tabula,endothelial
RPS8,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL21,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS9,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS6,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS7,mammary-fibroblast_of_breast,False,tabula,fibroblast
EEF1A1,mammary-fibroblast_of_breast,False,tabula,fibroblast
FAU,mammary-fibroblast_of_breast,False,tabula,fibroblast
S100A6,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL28,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL29,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL11,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL12,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL15,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL14,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS5,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS3,mammary-fibroblast_of_breast,False,tabula,fibroblast
B2M,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL19,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL18,mammary-fibroblast_of_breast,False,tabula,fibroblast
S100A11,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL41,mammary-fibroblast_of_breast,False,tabula,fibroblast
EIF1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS27,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS28,mammary-fibroblast_of_breast,False,tabula,fibroblast
NACA,mammary-fibroblast_of_breast,False,tabula,fibroblast
ND2,mammary-fibroblast_of_breast,False,tabula,fibroblast
FTL,mammary-fibroblast_of_breast,False,tabula,fibroblast
ND4,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS23,mammary-fibroblast_of_breast,False,tabula,fibroblast
ND3,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS24,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL5,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL6,mammary-fibroblast_of_breast,True,tabula,fibroblast
RPL3,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL30,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL32,mammary-fibroblast_of_breast,False,tabula,fibroblast
ATP6,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL34,mammary-fibroblast_of_breast,False,tabula,fibroblast
ACTG1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL9,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL8,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS16,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS15,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS18,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS19,mammary-fibroblast_of_breast,False,tabula,fibroblast
FTH1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL37,mammary-fibroblast_of_breast,False,tabula,fibroblast
COX3,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL36,mammary-fibroblast_of_breast,False,tabula,fibroblast
COX2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL39,mammary-fibroblast_of_breast,False,tabula,fibroblast
COX1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS11,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS14,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS13,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL13A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS3A,mammary-fibroblast_of_breast,False,tabula,fibroblast
PTMA,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL37A,mammary-fibroblast_of_breast,False,tabula,fibroblast
CYTB,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS15A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS27A,mammary-fibroblast_of_breast,False,tabula,fibroblast
H3-3B,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL35A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL23A,mammary-fibroblast_of_breast,False,tabula,fibroblast
GAPDH,mammary-fibroblast_of_breast,False,tabula,fibroblast
TPT1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPLP2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPLP1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL10A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS4X,mammary-fibroblast_of_breast,True,tabula,fibroblast
RPL18A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RACK1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL7A,mammary-fibroblast_of_breast,False,tabula,fibroblast
VIM,mammary-fibroblast_of_breast,False,tabula,fibroblast
MT2A,mammary-fibroblast_of_breast,False,tabula,fibroblast
TMSB10,mammary-fibroblast_of_breast,False,tabula,fibroblast
TIMP1,mammary-fibroblast_of_breast,False,tabula,fibroblast
CD63,mammary-fibroblast_of_breast,False,tabula,fibroblast
APOD,mammary-fibroblast_of_breast,False,tabula,fibroblast
